-1.845822483301162720e-01,2.174804359674453735e-01,5.962543189525604248e-02,-2.668018341064453125e-01,1.362121850252151489e-01,2.932530045509338379e-01,-3.166102245450019836e-02,2.420588731765747070e-01,-1.643614768981933594e-01,-4.026848822832107544e-02,1.881508231163024902e-01,3.289911746978759766e-01,-6.390903145074844360e-02,-2.597684226930141449e-02,-1.067715138196945190e-01,1.105876564979553223e-01
-1.578094363212585449e-01,1.175314560532569885e-01,3.433544561266899109e-02,-8.504787087440490723e-02,4.499156028032302856e-02,-2.961198426783084869e-02,-8.551418781280517578e-02,2.400639839470386505e-02,-1.490213125944137573e-01,-1.708101928234100342e-01,-1.406421065330505371e-01,1.091151088476181030e-01,-1.068940311670303345e-01,-6.346710026264190674e-02,-1.135881692171096802e-01,1.538121402263641357e-01
-3.122442774474620819e-02,-2.841443121433258057e-01,-2.036034017801284790e-01,2.958607971668243408e-01,1.440569609403610229e-01,2.376707494258880615e-01,2.001153826713562012e-01,-1.641613245010375977e-02,2.094187587499618530e-01,1.769421845674514771e-01,-3.927411884069442749e-02,2.006083577871322632e-01,1.947881430387496948e-01,1.409717351198196411e-01,1.639120876789093018e-01,4.312012717127799988e-02
-1.720545440912246704e-01,1.065456941723823547e-01,2.855979800224304199e-01,2.376863174140453339e-02,4.331583902239799500e-02,3.255739808082580566e-01,4.171627461910247803e-01,1.178224682807922363e-01,3.130876421928405762e-01,2.207324095070362091e-02,-1.425611525774002075e-01,-1.223753690719604492e-01,1.956867575645446777e-01,-5.612824484705924988e-02,2.990463078022003174e-01,3.193243443965911865e-01
1.439338475465774536e-01,2.596245408058166504e-01,-1.506977528333663940e-01,2.455510646104812622e-01,2.522269189357757568e-01,3.919613957405090332e-01,3.493261039257049561e-01,4.144671559333801270e-01,4.721156135201454163e-02,3.281716704368591309e-01,-2.449382655322551727e-02,-8.630475401878356934e-02,-6.176614761352539062e-02,2.954935431480407715e-01,5.121664404869079590e-01,4.125030636787414551e-01
1.167859584093093872e-01,2.932721078395843506e-01,-5.693248286843299866e-02,2.072289735078811646e-01,-2.316416949033737183e-01,2.819436788558959961e-01,2.659054994583129883e-01,7.347979396581649780e-02,-2.173039913177490234e-01,2.053838223218917847e-01,5.320208519697189331e-02,-9.893350303173065186e-03,-3.885030746459960938e-02,1.082730740308761597e-01,1.522641628980636597e-01,1.562430113554000854e-01
1.919976063072681427e-02,-8.679921925067901611e-02,3.860183656215667725e-01,4.055016934871673584e-01,7.559359818696975708e-02,3.295637071132659912e-01,-2.286767400801181793e-02,-1.516045928001403809e-01,-1.584946811199188232e-01,-4.177525267004966736e-02,1.687924563884735107e-01,2.141209989786148071e-01,6.728537380695343018e-02,-1.587815433740615845e-01,2.346895402297377586e-03,-1.552381669171154499e-03
2.110020369291305542e-01,-3.578589111566543579e-02,2.384852319955825806e-01,3.432604372501373291e-01,1.624720543622970581e-01,-7.217780221253633499e-03,1.075396388769149780e-01,1.380527615547180176e-01,-4.752511903643608093e-02,8.918456733226776123e-02,1.675230711698532104e-01,2.781116068363189697e-01,1.898288428783416748e-01,-7.304939627647399902e-02,-1.479014158248901367e-01,-1.518025845289230347e-01
-1.699730902910232544e-01,1.111747249960899353e-01,-3.179882466793060303e-01,4.842890426516532898e-02,-5.431209504604339600e-02,-2.338308095932006836e-01,-1.715533882379531860e-01,-2.098108977079391479e-01,-5.059024691581726074e-02,-2.175877243280410767e-01,9.201242029666900635e-02,-3.504808247089385986e-01,-2.383768558502197266e-01,-1.814912110567092896e-01,-1.139198467135429382e-01,-2.832480967044830322e-01
-3.945171460509300232e-02,-1.525452882051467896e-01,1.812755018472671509e-01,2.363847345113754272e-01,-2.717321924865245819e-02,1.541333645582199097e-01,-6.225498765707015991e-02,3.039541840553283691e-02,-4.415355250239372253e-02,-1.454065740108489990e-01,3.400821983814239502e-01,8.090976625680923462e-02,2.746848464012145996e-01,-2.848308384418487549e-01,-3.122861087322235107e-01,-3.495232462882995605e-01
1.661941260099411011e-01,8.135483413934707642e-02,-2.442711889743804932e-01,-1.119980812072753906e-01,1.709457337856292725e-01,2.792216241359710693e-01,1.526513881981372833e-02,-6.290655583143234253e-02,-1.339755058288574219e-01,2.270603626966476440e-01,3.200891017913818359e-01,-6.598543375730514526e-02,2.083754390478134155e-01,-2.263018190860748291e-01,-2.159335762262344360e-01,4.446243867278099060e-02
-3.189860582351684570e-01,-2.595309019088745117e-01,-2.504812553524971008e-02,1.168576925992965698e-01,3.587138652801513672e-02,-2.809578180313110352e-01,-1.007793247699737549e-01,5.166147835552692413e-03,1.055854111909866333e-01,-2.706522047519683838e-01,2.241100668907165527e-01,2.896780669689178467e-01,-1.437474787235260010e-01,-2.289945073425769806e-02,-1.508484035730361938e-01,6.127492710947990417e-02
-2.213514596223831177e-01,-1.296441722661256790e-02,-1.562701612710952759e-01,1.902130842208862305e-01,9.405039995908737183e-02,9.097912162542343140e-02,-3.680164366960525513e-02,-1.257872581481933594e-01,-3.077274560928344727e-02,1.568311899900436401e-01,2.191939204931259155e-01,6.943026930093765259e-02,3.206451609730720520e-02,4.225937277078628540e-02,6.829505413770675659e-02,-1.826467067003250122e-01
5.170424003154039383e-03,7.657731324434280396e-02,-2.007049024105072021e-01,1.022094935178756714e-01,1.183092519640922546e-01,2.214253880083560944e-02,6.962447613477706909e-02,-3.403975069522857666e-01,-2.015863060951232910e-01,-2.005547732114791870e-01,-2.580135464668273926e-01,-3.498311340808868408e-01,-2.077335715293884277e-01,-2.556973397731781006e-01,-4.180562496185302734e-01,-2.149116694927215576e-01
-1.198070198297500610e-01,2.355759739875793457e-01,-1.808833926916122437e-01,-5.063765496015548706e-02,-2.131637483835220337e-01,2.366821318864822388e-01,-7.852184027433395386e-02,2.042424082756042480e-01,-1.268347203731536865e-01,-9.457834810018539429e-02,2.756145782768726349e-02,2.079282850027084351e-01,-3.127174675464630127e-01,2.041876465082168579e-01,-8.807237446308135986e-02,-1.051306203007698059e-01
